latitude,longitude,stars,review_count,attributes_RestaurantsPriceRange2,attributes_GoodForKids,attributes_Ambience_touristy,attributes_Ambience_romantic,attributes_Ambience_intimate,attributes_Ambience_trendy,attributes_Ambience_classy,attributes_Ambience_casual,Bars_Night,Beauty_Health_Care,Cafes,GYM,Restaurants_Cuisines,Shops
38.6682669,-90.3230807,4.0,73,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.751511,-86.1394119,4.0,369,2,0,0,0,0,0,1,0,1,0,0,0,1,0
38.649867,-90.260737,4.5,91,2,1,0,0,0,1,0,1,0,0,0,0,1,0
40.3666766,-74.9445097,4.5,98,2,1,0,0,0,0,1,1,0,0,0,0,1,0
40.0760613,-75.1278086,4.0,63,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39.771037,-86.0706488,4.5,573,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9173714,-82.8198115,4.0,246,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.8224361713,-82.6799629024,4.0,75,1,1,0,0,0,0,0,1,0,0,0,0,0,1
27.8027659,-82.3349522,4.5,73,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.951647,-75.155749,5.0,174,1,1,0,0,0,0,0,1,0,0,0,0,0,1
36.165988,-86.8556895,4.5,95,2,1,0,0,0,1,0,1,0,0,0,0,1,0
39.7699533,-86.1469553,4.5,59,2,1,0,0,0,0,0,1,1,0,1,0,0,0
29.9518454474,-90.0701286552,4.5,310,2,1,0,0,0,0,0,1,0,1,0,0,0,0
40.0323421405,-75.2142540024,4.5,163,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1097444,-75.1651395,4.0,136,2,1,0,0,0,0,0,1,1,0,0,0,0,0
36.137957,-86.8197607622,4.0,419,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.951201755,-75.1680316,4.5,96,2,1,0,0,0,0,1,0,0,0,0,0,1,0
27.9604966,-82.4425864,3.5,70,1,1,0,0,0,1,0,1,1,0,0,0,0,0
32.2607993,-110.9805750951,3.5,103,2,1,0,0,0,0,0,1,1,0,1,0,1,1
30.020258,-90.076769,4.0,104,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9590936,-90.0639871,4.5,52,2,1,0,0,0,0,0,1,0,1,0,0,0,1
39.978661,-86.125328,3.5,73,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9446597,-75.1717524,3.5,148,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.978145,-86.130205,4.0,96,3,1,0,0,0,0,1,0,1,0,0,0,0,0
28.270942575,-82.7239409729,4.5,187,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9658634077,-82.5206211822,4.0,613,2,1,0,0,0,1,1,1,0,0,0,0,1,0
32.2600756,-110.9777207,4.5,199,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.9239494074,-75.1674575204,4.0,120,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.793162,-82.7312333,3.5,144,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.9052042,-75.280763,4.0,120,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9513,-75.145563,4.0,168,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.6491789,-86.1211512,4.5,178,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9202625,-75.0803467,4.5,56,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39.9343722849,-75.1514797566,4.5,93,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8704697023,-86.1439222097,4.0,400,2,1,0,0,0,0,1,0,0,0,0,0,1,0
36.1561134,-86.7863273,3.5,708,3,0,0,0,0,1,1,0,1,0,0,0,1,0
38.5891444,-89.9855167,3.5,62,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0112619,-82.707751,4.5,129,1,1,0,0,0,0,0,0,0,0,1,0,1,0
40.0255165,-75.2240968,4.5,70,3,0,0,0,0,0,0,1,0,1,0,0,0,0
39.9520039,-75.1784589,4.5,113,1,1,0,0,0,0,0,1,1,0,0,0,0,0
36.1625970436,-86.7799117037,4.0,70,2,1,0,0,0,0,0,1,1,0,0,0,1,0
35.959553337,-86.8012582245,4.0,56,1,1,0,0,0,0,0,0,0,0,0,0,1,0
36.1012344,-86.8193276,4.0,178,2,1,0,0,0,0,0,1,0,1,0,0,0,0
36.1940267,-86.517824,4.0,58,1,1,0,0,0,0,0,1,0,1,0,0,0,0
36.094874,-86.736652,5.0,66,1,1,0,0,0,0,0,1,0,0,0,0,0,1
32.2273361255,-110.9688632562,5.0,55,1,1,0,0,0,0,0,1,0,0,0,1,0,0
28.0325013002,-82.6474187391,4.0,222,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9546529718,-75.1559135548,4.0,67,2,1,0,0,0,0,0,1,0,1,0,0,0,0
32.2364346302,-110.9292167332,4.5,56,1,1,0,0,0,0,0,1,1,0,0,0,0,0
32.2371687,-110.8589241,4.5,251,2,1,0,0,0,0,1,1,0,0,0,0,1,0
28.1865582,-82.3656624,4.0,159,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.72247884,-82.68248885,3.5,160,1,1,0,0,0,0,0,1,1,0,0,0,1,0
32.2944221497,-110.9605255127,3.5,94,1,1,0,0,0,0,1,1,0,0,0,0,1,0
38.527517383,-90.3664953171,3.5,131,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.057034,-82.623717,4.5,89,2,1,0,0,0,0,0,1,0,0,1,0,1,0
43.5889037,-116.3930607,4.0,309,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.9562117,-86.1166008,4.0,173,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.913142,-86.20626,4.5,162,2,1,0,0,0,1,0,1,0,0,0,0,1,0
27.9195796001,-82.4958075164,4.5,153,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.8302469,-75.1469905,4.5,162,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6010651,-89.9885439,4.0,61,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9651094,-75.1389069,3.5,424,2,0,0,0,0,0,1,1,1,0,0,0,1,0
29.96006,-90.0600252,3.5,178,2,1,1,0,0,0,0,1,1,0,0,0,1,0
39.5129805,-119.8055154,4.5,55,2,1,0,0,0,0,0,1,0,1,0,0,0,1
27.7699078678,-82.2808505595,4.5,104,1,1,0,0,0,0,0,1,0,0,0,0,1,1
39.9540019,-75.1560283,4.0,65,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2512957783,-110.8375999314,4.0,241,2,1,0,0,0,0,0,1,0,0,0,0,1,0
53.47875,-113.49304,3.5,97,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.4922105,-89.8196121,3.5,51,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9656056982,-82.5211192025,4.0,397,3,0,0,0,0,0,1,0,1,0,0,0,1,0
39.9943962,-74.997151,4.0,92,2,1,0,0,1,0,0,1,0,0,0,0,1,0
29.950181,-90.074232,4.0,67,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1577208,-86.7885843,4.0,1049,2,1,0,0,0,1,1,0,1,0,0,0,1,0
29.9754298,-90.0990473,4.5,638,2,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1658550004,-86.7798792617,4.0,72,2,1,0,0,0,0,0,1,0,1,0,0,0,0
38.6402234,-90.2301092,4.5,82,2,1,0,0,0,0,1,0,1,0,0,0,0,0
28.1463224687,-82.3544792124,4.0,53,3,1,0,0,0,0,0,1,0,1,0,0,0,1
36.1590990661,-86.7750539509,4.0,833,2,0,0,0,0,1,0,1,0,0,0,0,1,0
34.4177392,-119.6963161,4.0,81,1,1,0,0,0,0,0,1,1,0,0,0,0,0
43.6197426951,-116.3140523688,3.5,130,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.44162,-119.826962,4.0,57,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.966447,-90.0999239,4.0,220,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1318844,-86.7787851,4.5,64,2,1,0,0,0,0,0,1,0,1,0,0,0,1
27.7925118665,-82.6388537354,3.5,117,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.8134509042,-89.9578586383,3.5,79,1,1,0,0,0,0,0,1,0,0,1,0,1,0
29.9498289193,-90.1278002442,4.5,577,2,1,0,0,1,0,1,0,1,0,0,0,1,0
39.949608,-86.345954,3.5,84,2,1,0,0,0,0,0,1,1,0,0,0,1,0
34.4193109,-119.6985193,4.0,239,1,1,0,0,0,0,0,1,0,0,1,0,1,0
40.0959772047,-75.126880032,4.5,64,2,1,0,0,0,0,0,1,0,0,1,0,1,0
28.0614149846,-82.7072238922,3.5,155,2,1,0,0,0,0,0,1,1,0,0,0,1,0
40.0704904,-75.1569826,3.5,91,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9558026,-75.1694544,4.0,201,1,1,0,0,0,0,1,1,0,0,0,0,1,0
34.4128786,-119.8577837,4.5,1246,1,1,0,0,0,0,1,1,0,0,0,0,1,0
40.3618231,-74.9507807,4.0,102,3,0,0,1,0,0,1,0,1,0,0,0,1,0
32.2122004,-110.9690903,4.5,557,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.5357283993,-119.7276736288,4.0,110,1,1,0,0,0,0,1,1,1,0,0,0,1,0
36.1506734,-86.8538538,4.5,149,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5471576,-119.7524279,4.0,156,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1609209,-86.7782995,3.5,981,2,0,0,0,0,0,0,1,1,0,0,0,0,0
27.7713502,-82.668817422,4.0,749,2,1,0,0,0,0,0,1,1,0,0,0,1,0
28.029299,-82.5015116,4.0,382,3,1,0,1,0,0,1,0,1,0,0,0,1,0
39.7116964,-75.7419416,4.0,142,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.871008,-86.142358,5.0,206,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.092047,-82.741135,4.0,116,2,1,0,0,0,0,0,1,0,0,1,0,1,0
27.9444937,-82.4880087,4.0,418,2,1,0,0,0,1,1,0,0,0,0,0,1,0
27.9576569493,-82.508225441,3.5,60,2,1,0,0,0,0,0,1,0,0,0,0,0,1
29.9584761,-90.0659362,4.0,74,1,1,1,0,0,0,0,1,1,0,0,0,0,0
43.6842668,-116.3177009,4.0,53,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.893209,-82.490857,4.0,116,2,1,0,0,0,0,1,1,0,0,0,0,1,0
43.6143507,-116.2006725,4.0,71,1,1,0,0,0,0,0,1,1,0,0,0,1,0
27.8449531,-82.6391229,4.5,58,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.946396818,-75.1609669488,4.5,168,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9168290738,-75.0703808311,4.0,97,1,1,0,0,0,0,0,1,0,0,1,0,1,1
39.8822701,-75.3371868,4.5,158,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.789665,-86.195386,4.5,103,1,1,0,0,0,0,0,1,0,0,0,0,0,1
34.4130140263,-119.8572312963,4.0,155,2,1,0,0,0,1,0,1,0,0,0,0,1,0
36.0923694632,-86.6523829777,5.0,65,1,1,0,0,0,0,0,1,0,0,1,0,1,0
40.0411679,-75.393567,4.0,71,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9499993,-90.0748774,4.5,125,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.787661,-86.2007242,4.5,533,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.6136557,-86.1572594,3.5,116,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9531593,-75.1590984,4.0,189,1,1,1,0,0,0,0,1,0,0,0,0,1,0
38.58029187,-90.40580455,3.5,327,2,0,0,0,0,0,0,1,1,0,0,0,1,0
39.941011,-75.1458433,4.5,52,1,1,0,0,0,0,0,1,1,0,0,0,1,0
39.912186,-86.218984,4.0,78,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6093667,-90.29013,4.5,346,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.963637,-74.947202,3.5,161,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.7819017,-90.4805963,4.0,262,2,1,0,1,0,0,0,1,1,0,0,0,1,0
40.0856052,-75.2505722,4.5,224,2,1,0,0,0,0,1,1,0,0,0,0,1,0
39.7653282244,-86.1591399359,4.0,826,2,1,0,0,0,0,1,1,1,0,0,0,1,0
27.7733013,-82.633175,4.5,117,2,1,0,0,0,0,0,0,0,0,1,0,0,0
39.961891,-75.154075,4.5,102,2,0,0,0,0,0,0,1,1,0,1,0,1,0
39.5151055,-119.8082852,4.5,154,2,1,0,0,0,0,0,1,1,0,0,0,0,1
39.869879,-86.1423595,4.0,85,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2859834,-110.9747402,3.5,82,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9496367181,-75.1587568223,3.5,90,2,0,0,0,0,0,0,1,1,0,0,0,1,0
39.843258,-86.012395,3.5,311,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2284584045,-110.9690856934,4.5,146,2,1,0,0,0,0,0,1,0,1,0,0,0,1
39.9744268,-75.1326498,4.0,185,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9524750756,-75.1735316558,4.0,142,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6515931,-90.3409688,4.0,480,2,1,0,0,0,0,1,1,0,0,1,0,1,0
28.0554909,-82.4274108,4.5,151,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9480118,-75.1680247,3.5,209,2,0,0,1,0,0,1,0,0,0,0,0,1,0
39.5188637,-119.8033498,4.5,70,2,1,0,0,0,0,0,1,0,1,0,0,0,0
28.0246937978,-82.5076236703,4.5,738,1,1,0,0,0,0,1,1,0,0,1,0,1,0
27.7997522,-82.638321,3.5,75,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.7707152485,-82.7667334098,3.5,185,2,1,0,0,0,0,0,1,1,0,0,0,1,0
28.1864331,-82.359882,4.0,86,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8193796,-86.1446403,4.5,51,1,1,0,0,0,0,0,0,0,0,0,0,1,0
40.2641933833,-75.1321935654,4.0,182,3,0,0,0,0,1,1,1,0,0,0,0,1,0
27.9600843,-82.4384412,4.5,69,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.793003,-90.342248,4.5,374,2,1,0,0,0,0,1,1,0,0,0,0,1,0
34.428957,-119.7169716,3.5,126,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1338428509,-75.5153042157,4.5,193,1,1,0,0,0,0,0,1,1,0,0,0,1,0
53.5088594,-113.4973356,4.5,74,3,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8957145477,-75.3147508424,3.5,335,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0293124,-75.6208997,4.0,63,2,1,0,0,0,0,0,1,0,1,0,0,0,0
38.6525848186,-90.3430730138,4.0,69,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0250647,-82.5113873,4.0,98,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5261906,-119.7431703,5.0,69,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.5254481703,-119.8071023475,4.0,443,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9584184,-90.0661059803,3.5,796,2,0,0,0,0,1,1,0,1,0,0,0,1,0
39.511197,-119.962369,3.5,162,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4100137734,-119.6855497819,4.0,297,1,1,0,0,0,0,0,1,0,0,0,0,1,1
29.9205261,-90.1062415,4.0,134,1,0,0,0,0,0,0,1,1,0,0,0,0,0
53.515784,-113.495683,4.0,101,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9984294,-75.1102539,5.0,69,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9414439,-75.1471094,4.0,86,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.106188,-75.146951,4.0,302,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1575788332,-86.7755947372,4.5,59,3,0,0,0,0,0,0,1,0,1,0,0,0,0
40.0629077119,-75.1368946116,4.0,91,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9652404764,-82.5126939571,3.5,640,3,1,0,0,0,0,1,0,0,0,0,0,1,0
28.0572070326,-82.6267686731,4.0,87,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.5051249,-119.7821,4.5,694,2,1,0,0,0,0,0,1,1,0,0,0,1,0
34.4308049,-119.722017,3.5,82,1,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9490287,-75.3056631,4.5,81,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9590819595,-82.4406076028,4.0,133,1,1,0,0,0,0,0,1,1,0,0,0,1,0
38.6153911661,-90.0922442775,4.0,57,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9540454,-90.0667039,4.5,127,2,1,0,0,0,0,0,1,0,1,0,0,0,1
40.0730221,-75.2992847,4.0,109,3,0,0,0,0,0,0,1,0,0,0,0,1,0
36.122077323,-86.7751237067,3.5,381,2,0,0,0,0,0,1,1,1,0,0,0,1,0
28.0371147,-82.649619,3.5,96,1,1,0,0,0,0,0,1,0,0,0,0,0,1
38.604278,-90.315339,4.0,259,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1741482,-86.761095,4.0,299,2,1,0,0,0,1,0,1,1,0,0,0,1,0
27.9608294,-82.7707733,4.5,51,2,1,0,0,0,0,0,1,0,1,0,0,0,1
28.054929,-82.377512,3.5,58,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.928359903,-86.1452100053,4.0,204,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9790875,-75.3039774,4.5,56,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1039932387,-86.8149184676,4.5,209,1,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9545832568,-75.1948285103,3.5,124,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9467935,-75.165297,3.5,155,4,0,0,0,0,0,1,0,1,0,0,0,1,0
39.9564617,-86.020089178,3.5,71,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.041972,-86.74609,4.0,152,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.190794,-82.395553,4.0,123,1,1,0,0,0,0,0,0,0,0,0,0,1,0
38.6843931,-90.0127154,4.0,112,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.4855846848,-119.7886332429,3.5,141,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9113383,-75.301016,4.5,64,2,1,0,0,0,1,0,1,1,0,0,0,1,0
29.9504461383,-90.0699986056,4.0,1059,2,1,0,0,0,1,1,0,1,0,0,0,1,0
36.155737764,-86.7858197497,4.0,987,4,0,0,0,0,1,1,0,0,0,0,0,1,0
39.5305587,-119.8654079,3.5,227,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.226867,-110.96584,4.0,235,1,1,0,0,0,0,0,1,0,0,1,0,1,1
39.6159636,-86.0850542,4.0,194,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.950009684,-86.2605157757,4.0,165,2,1,0,0,0,1,0,1,1,0,0,0,1,0
34.44181,-119.825509,3.5,201,2,1,0,0,0,0,0,1,0,1,0,0,0,0
32.2270826,-110.965733,4.5,74,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4135868,-119.8496976,5.0,51,1,1,0,0,0,0,0,1,0,1,0,0,0,0
32.2390688,-110.8574843,4.0,209,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.490867,-119.806433,5.0,110,1,1,0,0,0,0,0,1,0,0,1,0,1,1
39.9923992,-74.7925179,4.5,355,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.935103,-90.108523,3.5,220,1,1,0,0,0,1,0,1,0,0,0,0,1,0
39.9145722,-75.4255732,4.0,73,1,1,0,0,0,0,0,0,0,0,0,0,1,0
40.1908678024,-74.8778629772,4.0,76,1,1,0,0,0,0,0,1,0,1,0,0,0,1
34.4184182,-119.7160021,4.5,93,2,1,0,0,0,1,0,1,0,0,0,0,1,0
38.6379784,-90.2258219,4.5,245,2,0,0,0,0,1,0,1,0,0,0,0,1,0
30.013115,-90.159558,4.0,111,2,0,0,0,0,0,0,1,0,0,0,0,1,0
36.0330794,-86.7903702,4.5,61,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9137864,-86.2036589,3.5,86,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5245169,-119.8212589,5.0,53,1,1,0,0,0,0,0,1,0,0,0,0,0,1
27.8939806,-82.2737811,4.0,240,2,1,0,0,0,0,1,0,0,0,0,0,1,0
43.6050561,-116.2124705,4.0,222,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0694373,-82.7409459,4.0,89,2,1,0,0,1,0,0,1,0,0,0,0,1,0
27.786920276,-82.3750205846,4.0,53,1,1,0,0,0,0,0,0,0,0,1,0,1,0
34.4272075,-119.7120215,4.5,232,3,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5147817604,-119.8079108443,4.0,159,1,1,0,0,0,0,0,0,0,0,1,0,1,0
39.7758668,-85.9878754,4.0,97,1,1,0,0,0,0,0,1,0,0,0,0,1,0
43.5777234,-116.2730074,4.0,58,2,1,0,0,0,0,0,1,1,0,0,0,0,0
28.0687355923,-82.6324332462,3.5,59,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0837015579,-75.4056755847,3.5,527,2,1,0,0,0,1,1,1,1,0,0,0,1,0
35.9321058701,-86.8787854131,4.0,68,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.169671,-75.2857787,4.0,149,2,1,0,0,0,0,0,1,0,1,0,0,0,0
43.6674854,-116.2783902,4.0,54,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.535127,-119.7537903,4.0,244,2,1,0,0,0,0,1,0,0,0,0,0,1,0
39.7748758693,-86.149904986,3.5,379,2,1,0,0,0,1,0,1,1,0,0,0,1,0
39.962277,-75.172359,3.5,121,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.684928,-75.683694,4.0,53,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.913847,-86.061962,4.0,136,2,1,0,0,0,0,0,1,0,0,0,0,0,1
32.2987914,-110.9902016,5.0,99,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.7791372237,-86.1429247664,4.5,193,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9143756,-82.5270909,4.0,113,1,1,0,0,0,0,0,0,0,0,0,0,1,0
36.161319,-86.7765375,4.0,261,2,1,0,0,0,0,0,1,0,0,0,0,1,1
39.9346629,-75.1542102,4.0,170,1,1,0,0,0,0,0,1,0,0,1,0,1,0
43.663463,-116.351987,3.5,87,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.0845046,-86.7621221,4.5,56,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2524569,-110.8396229,4.5,63,2,1,0,0,0,0,0,1,0,1,0,0,0,0
34.3973934,-119.5199812,4.0,84,1,1,0,0,0,0,0,1,1,0,0,0,1,0
36.0409990532,-86.7701447,3.5,92,2,1,0,0,0,1,0,1,0,0,1,0,1,0
40.24678,-75.651445,4.5,107,1,1,0,0,0,0,0,1,0,0,1,0,1,0
38.5943346,-90.2350744,3.5,93,1,1,0,0,0,0,0,0,0,0,0,0,1,0
32.120286,-110.937329,4.0,415,2,1,0,0,0,0,0,1,0,0,0,0,0,1
29.9376046,-89.9285007,4.5,74,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.53512,-119.8171425,4.0,276,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.3613891889,-74.9501584098,3.5,139,2,1,0,0,0,0,1,0,1,0,0,0,1,0
40.1226988,-75.0162309,4.0,282,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2897904,-110.9788081,3.5,78,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.534283,-119.8694468,3.5,243,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.7594905,-86.1480073,4.5,218,1,0,0,0,0,0,0,1,1,0,0,0,0,0
36.1606580178,-86.7775782417,3.5,299,1,0,0,0,0,0,1,0,1,0,0,0,1,0
28.0663000872,-82.5019165755,3.5,83,3,1,0,0,0,0,0,1,0,0,0,0,0,1
32.2850284,-110.9430727,4.0,83,2,1,0,0,0,0,0,1,0,0,0,0,0,1
32.2364125,-110.9312375,3.5,91,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9183863039,-75.1813937037,3.5,55,2,1,0,0,0,0,1,0,0,0,0,0,1,0
27.8919708,-82.4941311,5.0,61,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.164678,-86.780087,5.0,52,2,1,0,0,0,0,0,1,0,1,0,0,0,0
43.6189929845,-116.3872897838,3.5,98,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.546678475,-119.7845452099,4.0,87,1,1,0,0,0,0,0,1,0,0,0,0,1,0
28.1568862682,-82.4809901551,3.5,80,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.422352,-119.690142,4.5,52,1,1,0,0,0,0,0,1,0,0,0,0,0,1
27.9164824,-82.8139715,3.5,62,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1106186,-75.0239353,4.5,83,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.5258133,-119.8870511,4.5,71,1,1,0,0,0,0,0,1,0,1,0,0,0,1
39.952171,-75.1704643294,4.5,93,2,1,0,0,0,0,1,0,0,0,0,0,1,0
27.7443031,-82.7518349,4.0,203,2,1,0,0,0,0,0,1,0,0,0,0,1,0
43.5904703644,-116.3647413254,3.5,100,2,1,0,0,0,0,0,1,1,0,0,0,1,0
28.146641,-82.7548148,4.0,82,2,1,0,0,0,0,1,1,0,0,0,0,1,0
28.0556665,-82.5033191,3.5,270,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.47281,-119.7884812,4.5,101,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9466579,-75.144724,3.5,689,2,0,0,1,0,0,1,0,1,0,0,0,1,0
39.739709,-75.6008716,4.5,178,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.003636,-82.459207,4.5,54,2,0,0,0,0,0,0,1,1,0,0,0,0,0
27.8905788636,-82.6657623053,3.5,73,2,0,0,0,0,0,1,1,1,0,0,0,1,0
39.9542717,-75.1463139,4.0,194,2,1,0,0,0,0,1,1,0,0,0,0,1,0
32.3546154,-111.093312,3.5,80,1,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9181759374,-75.0741973536,3.5,82,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9248204,-90.1072412,4.0,138,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.5316985,-119.7175825,3.5,199,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9379364,-82.4846815,4.0,137,2,0,0,0,0,1,0,1,1,0,0,0,1,0
39.913118,-86.1309194,4.0,93,1,1,0,0,0,0,0,1,0,1,0,0,0,0
32.2476084831,-110.8531357474,3.5,332,2,1,1,0,0,0,0,1,1,0,0,0,1,0
39.9594605,-75.1949617,4.0,57,2,1,0,0,0,0,0,0,0,0,0,0,1,0
39.92809,-85.9828434,4.5,122,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.748495,-75.075915,3.5,52,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6053402593,-90.3223887831,4.5,82,1,1,0,0,0,0,0,1,0,0,0,0,0,1
43.619115,-116.3730584,4.5,122,2,1,0,0,0,0,0,1,0,0,0,0,1,0
